"Symbol","Sector","Year","Eps","PE","Asst/Shr","Profit","Divid%","Div.Yield"
"SUMITPW","Power&Fuel","2003","3.3","","13","115.4","",""
"SUMITPW","Power&Fuel","2002","3.73","","18.27","73.11","",""
"SUMITPW","Power&Fuel","2001","6.96","","87.23","14.62","",""
"SUNLIFEINS","Insurance","2020","","","","","1","0.1"
"SUNLIFEINS","Insurance","2019","","","","","28","1"
"TAKAFULINS","Insurance","2023","1.47","28.63","19.18","62.6","10","2.37"
"TAKAFULINS","Insurance","2022","1.49","30.52","18.94","63.35","12","2.64"
"TAKAFULINS","Insurance","2021","2.25","24.81","19.15","95.96","11","1.97"
"TAKAFULINS","Insurance","2020","1.65","28.76","17.97","70.33","10","2.11"
"TAKAFULINS","Insurance","2019","1.64","16.91","17.23","70.01","10","3.6"
"TAKAFULINS","Insurance","2018","1.35","19.21","17.02","54.16","5","1.93"
"TAKAFULINS","Insurance","2017","1.9","13.04","17.49","72.11","5","2.02"
"TAKAFULINS","Insurance","2016","1.36","13.31","16.79","49.22","5","2.76"
"TAKAFULINS","Insurance","2015","1.55","10.45","16.35","53.29","5","3.09"
"TAKAFULINS","Insurance","2014","1.4","18.29","16.58","43.09","",""
"TAKAFULINS","Insurance","2013","2.28","19.04","17.45","60.78","",""
"TAKAFULINS","Insurance","2012","2.52","19.86","17.45","58.41","",""
"TAKAFULINS","Insurance","2011","2.07","37.12","17.23","41.07","",""
"TAKAFULINS","Insurance","2010","3.45","40.57","17.54","59.55","",""
"TAKAFULINS","Insurance","2009","2.53","23.49","17.35","37.95","",""
"TAKAFULINS","Insurance","2008","3.62","5.56","13.57","30.28","",""
"TAKAFULINS","Insurance","2007","2.51","","14.05","15.05","",""
"TAKAFULINS","Insurance","2006","1.08","","11.32","6.46","",""
"TAKAFULINS","Insurance","2005","1.52","","10.17","9.12","",""
"TAKAFULINS","Insurance","2004","0.17","","8.65","1.03","",""
"TAKAFULINS","Insurance","2003","-1.04","","8.48","-6.21","",""
"TALLUSPIN","Textile","2023","-2.9","","18.83","","",""
"TALLUSPIN","Textile","2022","-3.02","","21.73","","",""
"TALLUSPIN","Textile","2021","-3.21","","24.75","","",""
"TALLUSPIN","Textile","2019","-1.13","","11.97","-100.63","",""
"TALLUSPIN","Textile","2019","-1.13","","11.97","","",""
"TALLUSPIN","Textile","2018","-1.13","","","-100","",""
"TALLUSPIN","Textile","2018","-1.13","","","","",""
"TALLUSPIN","Textile","2017","-1.12","","13.1","-100.36","",""
"TALLUSPIN","Textile","2017","-1.12","","13.1","","",""
"TALLUSPIN","Textile","2016","-0.61","","14.22","-54.74","",""
"TALLUSPIN","Textile","2016","-0.61","","14.22","","",""
"TALLUSPIN","Textile","2015","0.13","113.08","16.32","10.33","",""
"TALLUSPIN","Textile","2015","0.13","113.08","16.32","","",""
"TALLUSPIN","Textile","2014","1.51","18.08","16.19","122.97","",""
"TALLUSPIN","Textile","2014","1.51","18.08","16.19","","",""
"TALLUSPIN","Textile","2013","2.01","17.92","18.59","129","",""
"TALLUSPIN","Textile","2013","2.01","17.92","18.59","","",""
"TALLUSPIN","Textile","2012","2.82","36.35","13.27","60.32","",""
"TALLUSPIN","Textile","2012","2.82","36.35","13.27","","",""
"TALLUSPIN","Textile","2011","0.97","71.59","12.02","18.1","",""
"TALLUSPIN","Textile","2011","0.97","71.59","12.02","","",""
"TALLUSPIN","Textile","2010","0.35","52.98","12.15","5.94","",""
"TALLUSPIN","Textile","2010","0.35","52.98","12.15","","",""
"TALLUSPIN","Textile","2009","-1.09","","11.8","-18.42","",""
"TALLUSPIN","Textile","2009","-1.09","","11.8","","",""
"TALLUSPIN","Textile","2008","-0.95","","12.89","-16.1","",""
"TALLUSPIN","Textile","2008","-0.95","","12.89","","",""
"TALLUSPIN","Textile","2007","-1.38","","13.84","-23.4","",""
"TALLUSPIN","Textile","2007","-1.38","","13.84","","",""
"TALLUSPIN","Textile","2006","0.87","9.45","15.72","14.77","5","6"
"TALLUSPIN","Textile","2006","0.87","9.45","15.72","","5",""
"TALLUSPIN","Textile","2005","0.83","10.24","15.35","14.04","5","5.88"
"TALLUSPIN","Textile","2005","0.83","10.24","15.35","","5",""
"TALLUSPIN","Textile","2004","0.6","16.08","15.07","10.07","5","5.22"
"TALLUSPIN","Textile","2004","0.6","16.08","15.07","","5",""
"TALLUSPIN","Textile","2003","0.82","12.19","14.79","13.87","5","5"
"TALLUSPIN","Textile","2003","0.82","12.19","14.79","","5",""
"TALLUSPIN","Textile","2002","0.47","18.05","13.97","7.87","5","5.95"
"TALLUSPIN","Textile","2002","0.47","18.05","13.97","","5",""
"TALLUSPIN","Textile","2001","1.47","5.47","14","24.91","10","12.42"
"TALLUSPIN","Textile","2001","1.47","5.47","14","","10",""
"TALLUSPIN","Textile","2000","0.92","0","13.53","15.61","5","5.8"
"TALLUSPIN","Textile","2000","0.92","0","13.53","","5",""
"TAMIJTEX","Textile","2023","6.64","27.51","90.77","199.76","20","1.09"
"TAMIJTEX","Textile","2022","6.61","6.73","87.02","198.74","30","6.74"
"TAMIJTEX","Textile","2021","2.05","21.66","82.3","61.78","20","4.49"
"TAMIJTEX","Textile","2020","1.18","9.9","80.5","35.53","10","8.55"
"TAMIJTEX","Textile","2019","1.21","13.66","100.56","28.59","",""
"TAMIJTEX","Textile","2008","0.59","75.85","63.92","0.84","",""
"TAMIJTEX","Textile","2007","1.32","27.27","63.33","1.9","",""
"TAMIJTEX","Textile","2006","3.68","10.87","61.12","5.28","5","13"
"TAMIJTEX","Textile","2005","1.26","38.29","58.88","1.8","",""
"TITASGAS","Power&Fuel","2020","3.64","8.17","71.39","3598.06","26","8.75"
"TITASGAS","Power&Fuel","2019","4.7","8.48","70.08","4644.66","26","6.53"
"TITASGAS","Power&Fuel","2018","3.43","11.67","67.28","3390","25","6.25"
"TITASGAS","Power&Fuel","2017","5.12","9.88","65.49","5064.82","22","4.35"
"TITASGAS","Power&Fuel","2016","7.37","6.55","62.64","7293.92","20","4.14"
"TITASGAS","Power&Fuel","2015","8.98","7.8","58.36","8886.11","15","2.14"
"TITASGAS","Power&Fuel","2014","10.38","7.38","53.13","10268.92","38","4.96"
"TITASGAS","Power&Fuel","2013","9.2","8.93","46.26","9096.37","35","4.26"
"TITASGAS","Power&Fuel","2012","9.46","7.92","38.39","8912.12","30","4.2"
"TITASGAS","Power&Fuel","2011","9.74","8.24","29.98","9177.48","30","3.74"
"TITASGAS","Power&Fuel","2010","8.56","13.22","24.52","7333.06","25","2.43"
"TITASGAS","Power&Fuel","2009","6.37","10.57","19.43","5453.46","27","4.01"
"TITASGAS","Power&Fuel","2008","4.93","","15.99","4218.21","25",""
"TITASGAS","Power&Fuel","2007","","","","2575.24","",""
"TITASGAS","Power&Fuel","2006","2.41","","9.35","2064.4","",""
"TITASGAS","Power&Fuel","2005","1.75","","7.68","1495.28","",""
"TITASGAS","Power&Fuel","2004","1.32","","6.14","1128.97","",""
"TITASGAS","Power&Fuel","2003","1.35","","5.3","1154.7","",""
"TOSHRIFA","Textile","2020","-2.87","","28.71","-190.25","",""
"TOSHRIFA","Textile","2019","0.12","172.9","31.68","7.79","1","0.49"
"TOSHRIFA","Textile","2018","1.27","14.07","33.64","79.92","5","2.81"
"TOSHRIFA","Textile","2017","1.32","23.12","33.37","83.34","10","3.28"
"TOSHRIFA","Textile","2016","3.03","7.99","33.25","191.23","12","4.96"
"TOSHRIFA","Textile","2015","","","","","",""
"TOSHRIFA","Textile","2014","3.03","","37.44","104.43","5",""
"TOSHRIFA","Textile","2013","2.49","","34.41","85.89","",""
"TOSHRIFA","Textile","2012","2.48","","32.04","80.43","",""
"TOSHRIFA","Textile","2011","2.4","","29.56","77.99","",""
"TOSRIFA","Textile","2023","1.04","27.27","30.74","70.8","3.5","1.23"
"TOSRIFA","Textile","2022","1.61","15.36","30","109.3","3","1.21"
"TOSRIFA","Textile","2021","0.64","28.22","29.35","42.78","2.5","1.37"
"TOSRIFA","Textile","2020","-2.87","","28.71","-190.25","",""
"TOSRIFA","Textile","2019","0.12","172.9","31.68","7.79","1","0.49"
"TOSRIFA","Textile","2018","1.27","14.07","33.64","79.92","5","2.81"
"TOSRIFA","Textile","2017","1.32","23.12","33.37","83.34","10","3.28"
"TOSRIFA","Textile","2016","3.03","7.99","33.25","191.23","12","4.96"
"TOSRIFA","Textile","2015","","","","","",""
"TOSRIFA","Textile","2014","3.03","","37.44","104.43","5",""
"TOSRIFA","Textile","2013","2.49","","34.41","85.89","",""
"TOSRIFA","Textile","2012","2.48","","32.04","80.43","",""
"TOSRIFA","Textile","2011","2.4","","29.56","77.99","",""
"TRUST","Bank","2022","3.75","9.3","25.97","2920.66","10","2.87"
"TRUST","Bank","2021","3.78","8.81","26.51","2675.44","12.5","3.75"
"TRUST","Bank","2020","2.8","11.92","27.37","1802.09","10","2.99"
"TRUST","Bank","2019","3.32","8.24","24.94","2036.66","5","1.82"
"TRUST","Bank","2018","3.35","9.71","23.74","1863.83","",""
"TRUST","Bank","2017","3.14","13.55","22.4","1750.86","20","4.69"
"TRUST","Bank","2016","3.98","6.57","22.75","2015.82","15","6.3"
"TRUST","Bank","2015","3.29","7.33","21","1540.52","7","2.9"
"TRUST","Bank","2014","3.05","7.04","19.85","1298.07","5","2.56"
"TRUST","Bank","2013","0.85","26.32","18.92","321.97","",""
"TRUST","Bank","2012","0.55","52.08","19.8","182.7","",""
"TRUST","Bank","2011","3.51","13.45","22.03","933.44","10","2.33"
"TRUST","Bank","2010","5.84","15.49","22.75","1294.44","",""
"TRUST","Bank","2009","3.31","15.75","20.32","610.91","",""
"TRUST","Bank","2008","3.2","17.76","20.26","463.05","",""
"TRUST","Bank","2007","2.83","32.86","19.47","239.02","",""
"TRUST","Bank","2006","","","","262.7","",""
"TRUST","Bank","2005","1.73","","14.17","121.29","",""
"TRUST","Bank","2004","3.09","","12.44","216.38","",""
"TRUST","Bank","2003","0.97","","6.49","68.14","",""
"TRUSTB1MF","MutualFunds","2023","-0.1","","10.62","-29.41","5","8.93"
"TRUSTB1MF","MutualFunds","2022","0.79","7.38","11.41","238.72","7","12.07"
"TRUSTB1MF","MutualFunds","2021","2.24","3.08","11.91","679.81","9","13.04"
"TRUSTB1MF","MutualFunds","2020","-1.37","","9.29","-414.52","",""
"TRUSTB1MF","MutualFunds","2019","1.02","4.82","11","308.62","3.5","7.14"
"TRUSTB1MF","MutualFunds","2018","1.08","5.62","11.81","308.62","2","3.28"
"TRUSTB1MF","MutualFunds","2017","1.19","6.15","12.35","313.72","2","2.74"
"TRUSTB1MF","MutualFunds","2016","0.46","11.09","11.29","116.39","",""
"TRUSTB1MF","MutualFunds","2015","0.75","6.67","11.18","178.48","",""
"TRUSTB1MF","MutualFunds","2014","0.91","8.1","11.1","198.24","",""
"TRUSTB1MF","MutualFunds","2013","0.82","13.2","11.22","163.51","",""
"TRUSTB1MF","MutualFunds","2012","0.61","13.11","10.91","122.38","5","6.25"
"TRUSTB1MF","MutualFunds","2011","1.98","6.11","13.95","395.95","18","14.88"
"TRUSTB1MF","MutualFunds","2010","0.46","28.7","12.33","91.3","",""
"TRUSTBANK","Bank","2023","4.97","6.37","27.24","4595.88","12","3.78"
"TRUSTBANK","Bank","2022","3.75","9.3","25.97","2920.66","10","2.87"
"TRUSTBANK","Bank","2021","3.78","8.81","26.51","2675.44","12.5","3.75"
"TRUSTBANK","Bank","2020","2.8","11.92","27.37","1802.09","10","2.99"
"TRUSTBANK","Bank","2019","3.32","8.24","24.94","2036.66","5","1.82"
"TRUSTBANK","Bank","2018","3.35","9.71","23.74","1863.83","",""
"TRUSTBANK","Bank","2017","3.14","13.55","22.4","1750.86","20","4.69"
"TRUSTBANK","Bank","2016","3.98","6.57","22.75","2015.82","15","6.3"
"TRUSTBANK","Bank","2015","3.29","7.33","21","1540.52","7","2.9"
"TRUSTBANK","Bank","2014","3.05","7.04","19.85","1298.07","5","2.56"
"TRUSTBANK","Bank","2013","0.85","26.32","18.92","321.97","",""
"TRUSTBANK","Bank","2012","0.55","52.08","19.8","182.7","",""
"TRUSTBANK","Bank","2011","3.51","13.45","22.03","933.44","10","2.33"
"TRUSTBANK","Bank","2010","5.84","15.49","22.75","1294.44","",""
"TRUSTBANK","Bank","2009","3.31","15.75","20.32","610.91","",""
"TRUSTBANK","Bank","2008","3.2","17.76","20.26","463.05","",""
"TRUSTBANK","Bank","2007","2.83","32.86","19.47","239.02","",""
"TRUSTBANK","Bank","2006","","","","262.7","",""
"TRUSTBANK","Bank","2005","1.73","","14.17","121.29","",""
"TRUSTBANK","Bank","2004","3.09","","12.44","216.38","",""
"TRUSTBANK","Bank","2003","0.97","","6.49","68.14","",""
"TRUSTBANK","Bank","2002","-2","","3.37","-140.16","",""
"TUNGHAI","Textile","2022","-0.42","","-6.18","","",""
"TUNGHAI","Textile","2021","-0.29","","-5.76","","",""
"TUNGHAI","Textile","2016","1.66","6.2","13.24","","",""
"TUNGHAI","Textile","2015","1.19","","13.93","","",""
"TUNGHAI","Textile","2014","1.23","15.77","12.79","","",""
"TUNGHAI","Textile","2013","1.39","","15.11","","",""
"TUNGHAI","Textile","2012","1.15","","13.73","","",""
"TUNGHAI","Textile","2011","2.06","","12.57","","",""
"TUNGHI","Textile","2016","1.66","6.2","13.24","160.9","",""
"TUNGHI","Textile","2015","1.19","","13.93","","",""
"TUNGHI","Textile","2014","1.23","15.77","12.79","88.3","",""
"TUNGHI","Textile","2013","1.39","","15.11","62.64","",""
"TUNGHI","Textile","2012","1.15","","13.73","51.77","",""
"TUNGHI","Textile","2011","2.06","","12.57","45.67","",""
"UCB","Bank","2023","1.52","8.15","28.81","2356.57","5","4.03"
"UCB","Bank","2022","2.35","5.54","28.57","3298.65","5","3.85"
"UCB","Bank","2021","1.92","7.98","29.25","2451.71","",""
"UCB","Bank","2020","2.42","5.82","29.35","2948.85","5","3.55"
"UCB","Bank","2019","2.46","5.4","28.77","2857.8","5","3.76"
"UCB","Bank","2018","2.52","6.97","27.03","2659.95","",""
"UCB","Bank","2017","2.58","9.14","25.49","2722.25","10","6.36"
"UCB","Bank","2016","2.49","8.55","24.5","2627.96","15","7.04"
"UCB","Bank","2015","4","5.33","25.56","4016.04","20","9.39"
"UCB","Bank","2014","4.42","7.94","26.93","3700.33","10","3.41"
"UCB","Bank","2013","3.67","6.84","24.51","3069.36","20","7.97"
"UCB","Bank","2012","1.89","12.49","21.71","1585.23","10","4.24"
"UCB","Bank","2011","4.19","12.47","21.94","2945.2","12","2.73"
"UCB","Bank","2010","7.49","75.57","18.43","2179.8","",""
"UCB","Bank","2009","4.17","","25.49","932.9","",""
"UCB","Bank","2008","4.27","93.38","24.48","764.75","",""
"UCB","Bank","2007","6.83","92.35","26.28","815.12","",""
"UCB","Bank","2006","19.44","30.41","77.61","581.76","",""
"UCB","Bank","2005","13.94","8.18","57.98","417.1","",""
"UCB","Bank","2004","7.32","19.48","54","168.35","",""
"UCB","Bank","2003","9.96","2.61","46.7","229.22","",""
"UCB","Bank","2002","4.04","5.06","34.11","92.95","",""
"UCB","Bank","2001","4.94","4.54","30.1","113.77","",""
"UCB","Bank","2000","0.61","14.19","25.16","13.99","",""
"UNILEVERCL","Food&Allied","2022","60.64","46.98","139.6","730.49","240","0.84"
"UNILEVERCL","Food&Allied","2021","43.8","67.97","122.88","527.62","440","1.48"
"UNILEVERCL","Food&Allied","2020","43.94","63.93","123.08","529.33","440","1.57"
"UNILEVERCL","Food&Allied","2019","81.83","21.46","132.14","985.74","530","3.02"
"UNILEVERCL","Food&Allied","2018","-52.75","","104.1","-635.48","530","3.65"
"UNILEVERCL","Food&Allied","2017","55.56","27.91","218.35","669.3","550","3.55"
"UNILEVERCL","Food&Allied","2016","53.51","28.65","214.65","644.55","500","3.26"
"UNILEVERCL","Food&Allied","2015","68.99","26.09","216.15","831.08","550","3.06"
"UNION","Bank","2022","1.57","5.93","15.82","1513.5","5","5.38"
"UNION","Bank","2021","1.56","","17.91","872.36","5",""
"UNION","Bank","2020","1.77","","16.38","988.42","",""
"UNIONBANK","Bank","2023","1.58","5.63","16.03","1637.32","5","5.61"
"UNIONBANK","Bank","2022","1.57","5.93","15.82","1513.5","5","5.38"
"UNIONBANK","Bank","2021","1.56","","17.91","872.36","5",""
"UNIONBANK","Bank","2020","1.77","","16.38","988.42","",""
"UNIONCAP","Financial Institutions","2019","-6.13","","7.21","-1057.39","",""
"UNIONCAP","Financial Institutions","2018","0.56","22.06","14.06","92.39","",""
"UNIONCAP","Financial Institutions","2017","0.99","20.32","14.61","154.81","",""
"UNIONCAP","Financial Institutions","2016","1.44","14.24","17.8","205.4","",""
"UNIONCAP","Financial Institutions","2015","1.4","10.36","18.75","186.75","5","3.45"
"UNIONCAP","Financial Institutions","2014","1.65","14.13","14.95","199.99","",""
"UNIONCAP","Financial Institutions","2013","1.29","29.57","18.29","141.76","",""
"UNIONCAP","Financial Institutions","2012","0.54","53.46","17.85","56.72","",""
"UNIONCAP","Financial Institutions","2011","1.87","35.59","20.04","178.28","10","1.65"
"UNIONCAP","Financial Institutions","2010","10.5","41.13","31.8","570.85","",""
"UNIONCAP","Financial Institutions","2009","3.9","42.07","15.6","163.16","",""
"UNIONCAP","Financial Institutions","2008","2.43","57.62","13.94","84.64","",""
"UNIONCAP","Financial Institutions","2007","3.1","18.65","14.97","73.46","",""
"UNIONCAP","Financial Institutions","2006","0.58","","11.76","11.23","",""
"UNIONCAP","Financial Institutions","2005","2.47","","11.42","39.75","",""
"UNIONCAP","Financial Institutions","2004","2.21","","11.4","29.28","",""
"UNIONCAP","Financial Institutions","2003","2.68","","11.95","13.52","",""
"UNIONCAP","Financial Institutions","2002","2.19","","11.28","11.07","",""
"UNIONCAP","Financial Institutions","2001","2.61","","10.88","13.2","",""
"UNIONINS","Insurance","2023","1.81","30.99","17.47","87.6","10","1.78"
"UNIONINS","Insurance","2022","1.77","20.03","16.66","85.8","10","2.82"
"UNIONINS","Insurance","2021","1.58","","15.39","46.06","5",""
"UNIONINS","Insurance","2020","2.14","","17.39","62.13","",""
"UNIQEHRL","Travel&Lesiure","2020","0.95","41.51","79.68","280.18","10","2.53"
"UNIQEHRL","Travel&Lesiure","2019","2.09","25.14","80.69","614.86","20","3.81"
"UNIQEHRL","Travel&Lesiure","2018","2.01","25.92","88.82","592.93","22","4.21"
"UNIQEHRL","Travel&Lesiure","2017","1.8","30.34","88.82","530.75","20","3.66"
"UNIQEHRL","Travel&Lesiure","2016","3.61","12.94","89.24","1061.81","22","4.71"
"UNIQEHRL","Travel&Lesiure","2015","","","","","",""
"UNIQEHRL","Travel&Lesiure","2014","3.27","20.15","87.74","962.8","20","3.03"
"UNIQEHRL","Travel&Lesiure","2013","3.44","22.67","87.4","1014.07","25","3.21"
"UNIQEHRL","Travel&Lesiure","2012","4.02","31.39","86.29","1146.51","25","1.98"
"UNIQEHRL","Travel&Lesiure","2011","4.55","","98.93","1047.32","15",""
"UNIQEHRL","Travel&Lesiure","2010","5.18","60.65","1192.47","","",""
"UNIQEHRL","Travel&Lesiure","2009","2.06","35.57","411.99","","",""
"UNIQEHRL","Travel&Lesiure","2008","0.54","10.43","59.6","","",""
"UNIQEHRL","Travel&Lesiure","2007","0.22","10.25","24.06","","",""
"UNIQEHRL","Travel&Lesiure","2006","0.02","10.03","2.26","","",""
"UNIQUEHRL","Travel&Lesiure","2023","6.42","11.26","88.51","1890.01","20","2.77"
"UNIQUEHRL","Travel&Lesiure","2022","3.27","19.21","84.73","964.03","15","2.38"
"UNIQUEHRL","Travel&Lesiure","2021","-0.33","","88.03","-97.08","10","2.46"
"UNIQUEHRL","Travel&Lesiure","2020","0.95","41.51","79.68","280.18","10","2.53"
"UNIQUEHRL","Travel&Lesiure","2019","2.09","25.14","80.69","614.86","20","3.81"
"UNIQUEHRL","Travel&Lesiure","2018","2.01","25.92","88.82","592.93","22","4.21"
"UNIQUEHRL","Travel&Lesiure","2017","1.8","30.34","88.82","530.75","20","3.66"
"UNIQUEHRL","Travel&Lesiure","2016","3.61","12.94","89.24","1061.81","22","4.71"
"UNIQUEHRL","Travel&Lesiure","2015","","","","","",""
"UNIQUEHRL","Travel&Lesiure","2014","3.27","20.15","87.74","962.8","20","3.03"
"UNIQUEHRL","Travel&Lesiure","2013","3.44","22.67","87.4","1014.07","25","3.21"
"UNIQUEHRL","Travel&Lesiure","2012","4.02","31.39","86.29","1146.51","25","1.98"
"UNIQUEHRL","Travel&Lesiure","2011","4.55","","98.93","1047.32","15",""
"UNIQUEHRL","Travel&Lesiure","2010","5.18","","60.65","1192.47","",""
"UNIQUEHRL","Travel&Lesiure","2009","2.06","","35.57","411.99","",""
"UNIQUEHRL","Travel&Lesiure","2008","0.54","","10.43","59.6","",""
"UNIQUEHRL","Travel&Lesiure","2007","0.22","","10.25","24.06","",""
"UNIQUEHRL","Travel&Lesiure","2006","0.02","","10.03","2.26","",""
"UNITE","Travel&Lesiure","2015","0.31","33.23","11.82","194.28","",""
"UNITE","Travel&Lesiure","2014","1.02","13.98","12.05","580.76","",""
"UNITE","Travel&Lesiure","2013","1.1","19.39","12.87","555.64","",""
"UNITE","Travel&Lesiure","2012","1.84","12.02","14.05","655.47","",""
"UNITE","Travel&Lesiure","2011","1.49","34.22","11.54","312.12","",""
"UNITE","Travel&Lesiure","2010","1.18","32.59","10.55","105.71","",""
"UNITE","Travel&Lesiure","2009","0.95","","10.46","44.28","",""
"UNITE","Travel&Lesiure","2008","-0.83","","9.69","-39.11","",""
"UNITEDFIN","Financial Institutions","2020","1.13","15.66","17.11","211.43","10","5.64"
"UNITEDFIN","Financial Institutions","2019","1.31","13.23","16.98","244.67","10","5.78"
